"","METHOD","REGION","OBS_YEAR","ISLAND","SITE","REEF_ZONE","SITEVISITID","AVG_SITE_DEPTH_M","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMNE","AMSP","ANTI","ASPP","ASSP","ASTS","AVSP","BGMA","BI","BR","BRMA","BRY","CAUL","CCAH","CCAR","CHLS","CMOR","COL","COSP","COTS","CYPS","DICO","DICT","DISP","ECHL","ECHP","EMA","ENC","EUSP","FASP","FAVS","FINE","FOL","FREE","FUSP","GALI","GALS","GASP","GC","GONS","GOSP","GRMA","HALI","HARD","HCOE","HYCO","HYSP","ISSP","LEPS","LEPT","LESP","LOBO","LOBS","LOSY","MASS","MESP","MICR","MISP","MOBR","MOEN","MOFO","MONE","NEOM","NS","OCTO","OUSP","PACS","PADI","PAEN","PAFO","PAMA","PAVS","PESP","PHSP","PLER","PLLE","PLSP","POBR","POCS","POEN","POFO","POMA","PONM","PSSP","RDMA","RUB","SAND","SG","SP","STYS","SYSP","TAB","TUN","TURFH","TURFR","TURS","UI","UPMA","USC","ZO","N","new.N","MISSIONID","DATE_","SEC_NAME","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","ANALYSIS_SCHEME","TRANSECT_PHOTOS","EXCLUDE_FLAG"
"598","CPCE","MHI",2013,"Niihau","NII-00206","Forereef",6100,5.8,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0.625,0,0,0,0,3.125,0,0,0,0,0,0,92.8125,0.3125,0,0,0,0,0,320,320,"HA1304","8/14/2013","NII_EAST",21.91620522,-160.0789952,"2013-15","RAMP_BASIC",-1,0
"599","CPCE","MHI",2013,"Niihau","NII-00207","Forereef",6092,6.6,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.597444089,0,0,0,0,0,0,0,0.958466454,0,0,0,0,0,0,96.16613419,0.319488818,0,0,0.958466454,0,0,320,313,"HA1304","8/14/2013","NII_EAST",21.95722969,-160.0693584,"2013-15","RAMP_BASIC",-1,0
"600","CPCE","MHI",2013,"Niihau","NII-00209","Forereef",6095,6,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.964912281,0,0,0,0,0,0,93.68421053,0,0,0,0,0,0,290,285,"HA1304","8/14/2013","NII_EAST",21.87859604,-160.1146676,"2013-15","RAMP_BASIC",-1,0
"601","CPCE","MHI",2013,"Niihau","NII-00210","Forereef",6104,15.8,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.567398119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313479624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.761755486,0,0,1.880877743,0,0,0,0,0.313479624,0,0.313479624,0,0,0,0,91.84952978,0,0,0,0,0,0,320,319,"HA1304","8/14/2013","NII_EAST",21.80733888,-160.1902339,"2013-15","RAMP_BASIC",-1,0
"602","CPCE","MHI",2010,"Niihau","NII-00212","Forereef",3339,23,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.689189189,0.337837838,0,0,0,0,0,0,0,0,0,0,0,4.391891892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013513514,0,0,0,0,0,0,0,0,0,0,1.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13513514,0,0,0,0,0,0,42.56756757,6.081081081,0,0,32.77027027,0,0,300,296,"HA1008","11/1/2010","NII_EAST",21.87243165,-160.1164345,"2010-12","RAMP_BASIC",-1,0
"603","CPCE","MHI",2013,"Niihau","NII-00215","Forereef",6094,12,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.632911392,0,0,0,0,0,0.949367089,0,0,0,0,0,0,0,0,0,0,0,0,0.316455696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.746835443,0,0,3.481012658,0,0,0,0,0.632911392,0,0,0,0,0,0,89.24050633,0,0,0,0,0,0,320,316,"HA1304","8/14/2013","NII_EAST",21.88904199,-160.0838469,"2013-15","RAMP_BASIC",-1,0
"604","CPCE","MHI",2013,"Niihau","NII-00220","Forereef",6133,28,"Deep",0,0,0,0,0,0,0,0,0,0,0,0.303951368,0,0,0,0,0,1.823708207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911854103,0,0,0,0,0,0,0,0,0,0,0,96.96048632,0,0,0,0,0,0,350,329,"HA1304","8/16/2013","NII_LEHUA",22.01223535,-160.0999473,"2013-15","RAMP_BASIC",-1,0
"605","CPCE","MHI",2010,"Niihau","NII-00246","Forereef",3342,6,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0.711743772,0,0.711743772,0,0,0,1.067615658,0,0,0,0,0,0,0,0,0,0,0,0,1.067615658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.779359431,0,0,0,0,0,0,0,0,0,0,0,0.355871886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.38790036,0,0,0,0,0,0,33.80782918,0.355871886,0,0,48.7544484,0,0,300,281,"HA1008","11/1/2010","NII_EAST",21.83073403,-160.1803135,"2010-12","RAMP_BASIC",-1,0
"606","CPCE","MHI",2013,"Niihau","NII-00249","Forereef",6135,20,"Deep",0,0,0,0,0,0,0,0,0,0,0,0.662251656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662251656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331125828,0,0,0,0,0.662251656,0,0,0,0,0,0,88.74172185,0,0,0,8.940397351,0,0,310,302,"HA1304","8/16/2013","NII_WEST",21.95996446,-160.1719497,"2013-15","RAMP_BASIC",-1,0
"607","CPCE","MHI",2013,"Niihau","NII-00251","Forereef",6139,22,"Deep",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,93,0,0,0,0,0,0,320,300,"HA1304","8/16/2013","NII_WEST",21.96617763,-160.1409939,"2013-15","RAMP_BASIC",-1,0
"608","CPCE","MHI",2013,"Niihau","NII-00259","Forereef",6134,15.2,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.555910543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638977636,0,0,0,0,0,0,0,1.277955272,0,0,0,0,0,0,95.52715655,0,0,0,0,0,0,320,313,"HA1304","8/16/2013","NII_WEST",21.98708343,-160.1252351,"2013-15","RAMP_BASIC",-1,0
"609","CPCE","MHI",2013,"Niihau","NII-00268","Forereef",6144,7.7,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.343642612,0,0,0,0,0,1.030927835,0,0,0,0,0,0,0,0.343642612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.718213058,0,0,0.343642612,0,0,0,0,0.343642612,0,0,0,0,0,0,95.87628866,0,0,0,0,0,0,300,291,"HA1304","8/16/2013","NII_WEST",21.88420421,-160.2349154,"2013-15","RAMP_BASIC",-1,0
"610","CPCE","MHI",2013,"Niihau","NII-00272","Forereef",6105,7.6,"Mid",0,0,0,0,0,0,0,1.369863014,0,0,0,0.342465753,0,0,0,0,0,15.4109589,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.904109589,0,0,1.712328767,0,0,0,0,0,0,0,0,0,0,0,70.54794521,0,0,0,0,0,0.684931507,300,292,"HA1304","8/14/2013","NII_WEST",21.78182026,-160.2147137,"2013-15","RAMP_BASIC",-1,0
"611","CPCE","MHI",2013,"Niihau","NII-00285","Forereef",6137,5,"Shallow",0,0,0,0,0,0,0,0.303030303,0,0,0,0.303030303,0,0,0,0,0,7.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.757575758,0,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0,85.45454545,0,0,0,0,0,0,340,330,"HA1304","8/16/2013","NII_WEST",21.92810493,-160.184842,"2013-15","RAMP_BASIC",-1,0
"612","CPCE","MHI",2013,"Niihau","NII-00286","Forereef",6141,5,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.563706564,0,0,0,0,0,0,0,0,0,0,0,0,5.019305019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772200772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.87258687,0,0,0,0.772200772,0,0,270,259,"HA1304","8/16/2013","NII_WEST",21.93801812,-160.1650751,"2013-15","RAMP_BASIC",-1,0
"613","CPCE","MHI",2013,"Niihau","NII-00287","Forereef",6143,5.7,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0.653594771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326797386,0,0,0.653594771,0,0,0,0,2.941176471,0,0,0,0,0,0,93.79084967,0.326797386,0,0,0.326797386,0,0,310,306,"HA1304","8/16/2013","NII_WEST",21.90959073,-160.2020645,"2013-15","RAMP_BASIC",-1,0
"614","CPCE","MHI",2013,"Niihau","NII-00293","Forereef",6142,22,"Deep",0,0,0,0,0,0,0,0,0,0,0,1.639344262,0,0,0,0,0,0.327868852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.508196721,0,0,0,0,0,0,87.54098361,0.983606557,0,0,0,0,0,310,305,"HA1304","8/16/2013","NII_WEST",21.93567722,-160.2024118,"2013-15","RAMP_BASIC",-1,0
"615","CPCE","MHI",2013,"Niihau","NII-00296","Forereef",6140,16.7,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677966102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016949153,0,0,0,0,0,0,96.61016949,0,0,0,1.694915254,0,0,310,295,"HA1304","8/16/2013","NII_WEST",21.95336974,-160.1468034,"2013-15","RAMP_BASIC",-1,0
"616","CPCE","MHI",2013,"Niihau","NII-00297","Forereef",6138,17,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632911392,0,0,0,0,0,0,0,0.316455696,0,0,0,0,0,0,98.73417722,0.316455696,0,0,0,0,0,320,316,"HA1304","8/16/2013","NII_WEST",21.90993489,-160.2164865,"2013-15","RAMP_BASIC",-1,0
"617","CPCE","MHI",2013,"Niihau","NII-00300","Forereef",6136,17.3,"Mid",0,0,0,0,0,0,0,0,0,0,0,1.261829653,0,0,0,0,0,2.523659306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94637224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.95268139,0,0,0,0.315457413,0,0,320,317,"HA1304","8/16/2013","NII_WEST",21.94105186,-160.1777423,"2013-15","RAMP_BASIC",-1,0
"618","CPCE","MHI",2013,"Niihau","NII-00303","Forereef",6102,13,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.303951368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303951368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303951368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607902736,0,0,1.215805471,0,0,0,0,0.303951368,0,0,0,0,0,0,96.65653495,0,0,0,0.303951368,0,0,330,329,"HA1304","8/14/2013","NII_EAST",21.85086804,-160.1635883,"2013-15","RAMP_BASIC",-1,0
"619","CPCE","MHI",2010,"Niihau","NII-00077","Forereef",3301,15,"Mid",0,0,0,0,0,0,0,0,0,0,0,2.380952381,0,0.680272109,0,0,0,4.761904762,0.340136054,0,0,0,0,0,0,0,0,0,0,0,1.360544218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,0,0,0,0,0,0,82.65306122,0,0,0,3.06122449,0,0,300,294,"HA1008","10/28/2010","NII_WEST",21.93550045,-160.1944369,"2010-12","RAMP_BASIC",-1,0
"620","CPCE","MHI",2010,"Niihau","NII-00097","Forereef",3343,28,"Deep",0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0.336700337,0,0,0,0.673400673,0.673400673,0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673400673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.84511785,0,0,0,0,0,0,69.36026936,7.070707071,0,0,0,0,0,300,297,"HA1008","11/1/2010","NII_EAST",21.83864177,-160.1612998,"2010-12","RAMP_BASIC",-1,0
"621","CPCE","MHI",2010,"Oahu","OAH-00101","Forereef",3266,12,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,2.06185567,0,0,0,1.030927835,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,6.18556701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687285223,0,0,0,0,0,0,0,0,0,0,0,1.718213058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12371134,0,0,0,0,0,0,81.09965636,1.718213058,0,0,0.343642612,0,0,300,291,"HA1008","10/24/2010","OAH_EAST",21.37001191,-157.6834691,"2010-12","RAMP_BASIC",-1,0
"622","CPCE","MHI",2010,"Oahu","OAH-00103","Forereef",3383,13,"Mid",0,0,0,0,0,0,0,0,0,0,0,8.996539792,0,1.038062284,0,0,0,3.114186851,4.498269896,0,0,0,0,0,0,0,0,0,0,0,0.692041522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.22491349,0,0,0,0,0,0,49.82698962,16.60899654,0,0,0,0,0,300,289,"SHORE2","11/22/2010","OAH_SOUTH",21.27046575,-157.7318501,"2010-12","RAMP_BASIC",-1,0
"623","CPCE","MHI",2010,"Oahu","OAH-00109","Forereef",3389,22,"Deep",0,0,0,0,0,0,0,0,0,0,0,2.033898305,0,0,0,0,0,4.06779661,2.372881356,0,0,0,0,0,0,0,0,0,0,0,0.677966102,0.338983051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694915254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.728813559,21.3559322,0,0,0,0,0,0,62.71186441,0,0,0,1.016949153,0,0,300,295,"SHORE2","12/3/2010","OAH_SOUTH",21.28534145,-157.9785733,"2010-12","RAMP_BASIC",-1,0
"624","CPCE","MHI",2010,"Oahu","OAH-00113","Forereef",3270,20,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.706484642,1.706484642,0,0,0,0,0,0,0,0,0,0,0,1.365187713,3.754266212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.460750853,1.023890785,0,0,0,0,0,0,0,0,0,0,2.389078498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.484641638,0,0,0,0,0,0,36.1774744,5.802047782,0,0.341296928,33.7883959,0,0,300,293,"HA1008","10/24/2010","OAH_EAST",21.405721,-157.6958335,"2010-12","RAMP_BASIC",-1,0
"625","CPCE","MHI",2010,"Oahu","OAH-00120","Forereef",3374,30,"Deep",0,0,0,0,0,0,0,0,0,0,0,0.81300813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.691056911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25203252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406504065,17.4796748,0,0,0,0,0,0,24.3902439,0.406504065,0,0,47.56097561,0,0,300,246,"SHORE2","11/17/2010","OAH_NE",21.46517669,-157.7473065,"2010-12","RAMP_BASIC",-1,0
"626","CPCE","MHI",2010,"Oahu","OAH-00126","Forereef",3396,7,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,5.479452055,0,0,0,0.342465753,0.342465753,0,0,0,0,0,0,0,0,0,0,0,0,5.136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931507,0,0,0,0,0,0,82.19178082,3.424657534,0,0,0.342465753,0,0,300,292,"SHORE2","12/7/2010","OAH_SOUTH",21.31627209,-158.1261702,"2010-12","RAMP_BASIC",-1,0
"627","CPCE","MHI",2013,"Oahu","OAH-01378","Forereef",6418,19.5062481,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.746478873,0.704225352,0,0,0,0,0,0,0,0,0,0,0,0.704225352,0.704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704225352,0.352112676,0,0,0,0,0,0,0,0,0,0,0.352112676,0,0,0,0,0.704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056338028,0,0,0.352112676,0.704225352,0,0,7.394366197,6.690140845,0,0,0,0,0,0,63.38028169,5.281690141,0,0,2.816901408,0.352112676,0,300,284,"SB1320","10/23/2013","OAH_EAST",21.36820075,-157.6775579,"2013","RAMP_BASIC",-1,0
"628","CPCE","MHI",2013,"Oahu","OAH-01380","Forereef",6415,21.33495885,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34965035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398601399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398601399,0,0,0,0,2.797202797,0,0,0,0,0,0,90.20979021,3.146853147,0,0,0,0,0,300,286,"SB1320","10/23/2013","OAH_EAST",21.34690451,-157.6696382,"2013","RAMP_BASIC",-1,0
"629","CPCE","MHI",2013,"Oahu","OAH-01401","Forereef",6419,13.41054557,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672240803,0,0,0,0,0,0,0,0,0,0,0,0,3.010033445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74247492,0,7.023411371,0,0,0,0,0,0,0,0,0,1.003344482,0,0,0,0,0,0,1.337792642,0,0,4.347826087,0,0,0,0,8.361204013,0,0,0,0,0,0,46.15384615,2.675585284,0,0,1.337792642,0,0,300,299,"SB1320","10/23/2013","OAH_EAST",21.39992894,-157.702861,"2013","RAMP_BASIC",-1,0
"630","CPCE","MHI",2013,"Oahu","OAH-01407","Forereef",6416,12.49619019,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682593857,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,0,0,0.341296928,0,0,0,0,0,0,0,0,0,17.74744027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.754266212,0,0,2.730375427,0,0,0,0,2.389078498,0,0,0,0,0,0,70.64846416,1.023890785,0,0,0,0,0,300,293,"SB1320","10/23/2013","OAH_EAST",21.38044747,-157.6864096,"2013","RAMP_BASIC",-1,0
"631","CPCE","MHI",2010,"Oahu","OAH-00141","Forereef",3275,15,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,3.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272727273,0,0,0,0,0,0,91.81818182,0,0,0,0.454545455,0,0,220,220,"HA1008","10/25/2010","OAH_SOUTH",21.2906891,-158.0266087,"2010-12","RAMP_BASIC",-1,0
"632","CPCE","MHI",2013,"Oahu","OAH-01419","Forereef",6407,21.33495885,"Deep",0,0,0,0,0,0,0,0,0,0,0,6.737588652,0,0,0,0,0,1.773049645,0,0,0,0,0,0,0,0,0,0,0,0,0.354609929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546099291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709219858,48.93617021,0,0,0,0,0,0,27.30496454,0.354609929,0,0,10.28368794,0,0,300,282,"SB1320","10/18/2013","OAH_NE",21.68849431,-157.9273711,"2013","RAMP_BASIC",-1,0
"633","CPCE","MHI",2013,"Oahu","OAH-01427","Forereef",6404,24.38281012,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379310345,0,0,0,0,16.20689655,0,0,0,0,0,0,78.27586207,0,0,0,0,0,0,300,290,"SB1320","10/18/2013","OAH_NE",21.65640134,-157.9106787,"2013","RAMP_BASIC",-1,0
"634","CPCE","MHI",2013,"Oahu","OAH-01428","Forereef",6420,6.09570253,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0.367647059,0,0,0,0,0,7.720588235,0,0,0,0,0,0,0,0.367647059,0,0,0,0,6.985294118,0.735294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.191176471,0,0,0,0,0,0,0,0,0,0,0,1.470588235,0,0,0,0,0,0,0.735294118,0,0,0.735294118,0,0,0,0,13.60294118,0,0,0,0,0,0,56.98529412,0.735294118,0,0,0.367647059,0,0,300,272,"SB1320","10/23/2013","OAH_EAST",21.40348144,-157.7157052,"2013","RAMP_BASIC",-1,0
"635","CPCE","MHI",2013,"Oahu","OAH-01435","Forereef",6417,6.09570253,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038062284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038062284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03460208,29.06574394,0,0,0,0,0,0,44.29065744,8.30449827,0,0,6.228373702,0,0,300,289,"SB1320","10/23/2013","OAH_EAST",21.37314012,-157.7003016,"2013","RAMP_BASIC",-1,0
"636","CPCE","MHI",2013,"Oahu","OAH-01436","Forereef",6451,7.924413289,"Mid",0,0,0,0,0,0,0,0,0,0,0,1.865671642,0,0,0,0,0,1.492537313,0,0,0,0,0,0,0,0,0,0,0,0,1.119402985,1.865671642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.104477612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.65671642,0,0.746268657,0,0,0,0,0,0,0,0,0,0.746268657,0,0,0,0,0,0,2.611940299,0,0,0.373134328,5.970149254,0,0,0,2.985074627,0,0,0,0,0,0,56.34328358,0,0,0,1.119402985,0,0,300,268,"SB1320","10/28/2013","OAH_NE",21.4809806,-157.7994751,"2013","RAMP_BASIC",-1,0
